round_id,source,timestamp,multiplier,color,band,points,session_id
56770,aviator,2026-07-28T18:29:53.940+00:00,2.56,"rgb(145, 62, 248)",base,140.684,3
56771,aviator,2026-07-28T18:29:56.041+00:00,1.14,blue,dust,105.671,3
56772,aviator,2026-07-28T18:30:00.494+00:00,5.2,purple,high,171.355,3
56773,aviator,2026-07-28T18:30:06.118+00:00,5.45,purple,high,173.388,3
56774,aviator,2026-07-28T18:30:09.182+00:00,1.29,"rgb(52, 180, 255)",floor,111.021,3
56775,aviator,2026-07-28T18:30:13.048+00:00,1.53,blue,low,118.406,3
56776,aviator,2026-07-28T18:30:20.587+00:00,1.44,blue,floor,115.782,3
56777,aviator,2026-07-28T18:30:27.176+00:00,4.85,purple,mid,168.34,3
56778,aviator,2026-07-28T18:30:31.685+00:00,2.45,"rgb(145, 62, 248)",base,138.783,3
56779,aviator,2026-07-28T18:30:32.340+00:00,2.03,purple,base,130.644,3
56780,aviator,2026-07-28T18:30:39.505+00:00,1.4,blue,floor,114.563,3
56781,aviator,2026-07-28T18:30:46.444+00:00,6.0,purple,high,177.549,3
56782,aviator,2026-07-28T18:30:48.931+00:00,1.51,"rgb(52, 180, 255)",low,117.836,3
56783,aviator,2026-07-28T18:30:52.083+00:00,6.35,purple,high,180.003,3
56784,aviator,2026-07-28T18:30:59.054+00:00,22.96,pink,moonshot,235.632,3
56785,aviator,2026-07-28T18:31:06.954+00:00,1.26,blue,floor,110.003,3
56786,aviator,2026-07-28T18:31:12.443+00:00,3.48,purple,mid,153.973,3
56787,aviator,2026-07-28T18:31:19.678+00:00,2.53,purple,base,140.174,3
56788,aviator,2026-07-28T18:31:28.064+00:00,1.06,blue,dust,102.522,3
56789,aviator,2026-07-28T18:31:32.530+00:00,14.78,"rgb(192, 23, 180)",ignition,216.567,3
56790,aviator,2026-07-28T18:31:35.665+00:00,2.16,purple,base,133.331,3
56791,aviator,2026-07-28T18:31:42.945+00:00,1.99,blue,low,129.783,3
56792,aviator,2026-07-28T18:31:48.995+00:00,1.21,blue,floor,108.25,3
56794,aviator,2026-07-28T18:31:55.868+00:00,2.44,"rgb(145, 62, 248)",base,138.606,3
56793,aviator,2026-07-28T18:31:56.163+00:00,1.5,blue,low,117.549,3
56795,aviator,2026-07-28T18:32:04.289+00:00,1.25,blue,floor,109.658,3
56797,aviator,2026-07-28T18:32:09.181+00:00,1.11,"rgb(52, 180, 255)",dust,104.517,3
56796,aviator,2026-07-28T18:32:09.396+00:00,27.93,pink,moonshot,244.112,3
56798,aviator,2026-07-28T18:32:17.536+00:00,1.99,blue,low,129.783,3
56799,aviator,2026-07-28T18:32:22.557+00:00,1.51,blue,low,117.836,3
56800,aviator,2026-07-28T18:32:25.436+00:00,1.39,"rgb(52, 180, 255)",floor,114.253,3
56801,aviator,2026-07-28T18:32:30.124+00:00,5.46,purple,high,173.467,3
56802,aviator,2026-07-28T18:32:38.159+00:00,2.57,purple,base,140.853,3
56803,aviator,2026-07-28T18:32:38.547+00:00,1.11,"rgb(52, 180, 255)",dust,104.517,3
56804,aviator,2026-07-28T18:32:45.117+00:00,2.36,purple,base,137.164,3
56805,aviator,2026-07-28T18:32:51.605+00:00,1.34,blue,floor,112.667,3
56806,aviator,2026-07-28T18:32:55.831+00:00,1.6,"rgb(52, 180, 255)",low,120.342,3
56807,aviator,2026-07-28T18:32:58.485+00:00,1.41,blue,floor,114.871,3
56808,aviator,2026-07-28T18:33:03.675+00:00,4.12,purple,mid,161.279,3
56809,aviator,2026-07-28T18:33:10.864+00:00,66.24,pink,mega,281.489,3
56810,aviator,2026-07-28T18:33:15.041+00:00,93.7,pink,mega,296.499,3
56811,aviator,2026-07-28T18:33:19.499+00:00,1.33,blue,floor,112.343,3
56812,aviator,2026-07-28T18:33:23.851+00:00,1.13,blue,dust,105.29,3
56813,aviator,2026-07-28T18:33:32.147+00:00,88.04,pink,mega,293.803,3
56814,aviator,2026-07-28T18:33:36.511+00:00,2.14,purple,base,132.928,3
56816,aviator,2026-07-28T18:33:40.544+00:00,15.95,"rgb(192, 23, 180)",ignition,219.865,3
56815,aviator,2026-07-28T18:33:41.093+00:00,1.17,blue,dust,106.795,3
56817,aviator,2026-07-28T18:33:48.244+00:00,1.6,blue,low,120.342,3
56818,aviator,2026-07-28T18:33:54.748+00:00,3.1,purple,mid,148.968,3
56819,aviator,2026-07-28T18:34:01.716+00:00,1.0,blue,dust,100.0,3
56820,aviator,2026-07-28T18:34:06.672+00:00,1.0,blue,dust,100.0,3
56821,aviator,2026-07-28T18:34:11.089+00:00,2.52,purple,base,140.003,3
56823,aviator,2026-07-28T18:34:19.004+00:00,9.12,"rgb(145, 62, 248)",high,195.671,3
56822,aviator,2026-07-28T18:34:19.179+00:00,1.98,blue,low,129.565,3
56824,aviator,2026-07-28T18:34:27.222+00:00,1.65,blue,low,121.674,3
56826,aviator,2026-07-28T18:34:34.190+00:00,1.23,"rgb(52, 180, 255)",floor,108.96,3
56825,aviator,2026-07-28T18:34:34.931+00:00,1.95,blue,low,128.904,3
56827,aviator,2026-07-28T18:34:42.030+00:00,1.11,blue,dust,104.517,3
56828,aviator,2026-07-28T18:34:47.737+00:00,7.81,purple,high,188.96,3
56829,aviator,2026-07-28T18:34:53.843+00:00,1.4,blue,floor,114.563,3
56830,aviator,2026-07-28T18:35:01.722+00:00,3.49,purple,mid,154.097,3
56831,aviator,2026-07-28T18:35:02.331+00:00,3.85,"rgb(145, 62, 248)",mid,158.346,3
56832,aviator,2026-07-28T18:35:09.893+00:00,6.31,purple,high,179.729,3
56833,aviator,2026-07-28T18:35:16.191+00:00,2.54,purple,base,140.345,3
56835,aviator,2026-07-28T18:35:21.740+00:00,1.95,"rgb(52, 180, 255)",low,128.904,3
56834,aviator,2026-07-28T18:35:22.537+00:00,5.67,purple,high,175.1,3
56836,aviator,2026-07-28T18:35:28.970+00:00,1.85,blue,low,126.626,3
56837,aviator,2026-07-28T18:35:36.232+00:00,1.42,blue,floor,115.177,3
56838,aviator,2026-07-28T18:35:44.594+00:00,1.36,blue,floor,113.308,3
56839,aviator,2026-07-28T18:35:47.461+00:00,3.03,"rgb(145, 62, 248)",mid,147.98,3
56840,aviator,2026-07-28T18:35:50.004+00:00,1.08,blue,dust,103.331,3
56841,aviator,2026-07-28T18:35:54.385+00:00,2.52,purple,base,140.003,3
56842,aviator,2026-07-28T18:35:59.887+00:00,7.14,purple,high,185.078,3
56843,aviator,2026-07-28T18:36:06.963+00:00,1.28,blue,floor,110.684,3
56845,aviator,2026-07-28T18:36:11.653+00:00,2.32,"rgb(145, 62, 248)",base,136.424,3
56844,aviator,2026-07-28T18:36:13.227+00:00,3.97,purple,mid,159.674,3
56846,aviator,2026-07-28T18:36:20.363+00:00,2.49,purple,base,139.484,3
56847,aviator,2026-07-28T18:36:26.557+00:00,2.3,purple,base,136.049,3
56848,aviator,2026-07-28T18:36:31.617+00:00,2.48,purple,base,139.31,3
56849,aviator,2026-07-28T18:36:34.846+00:00,2.79,"rgb(145, 62, 248)",base,144.408,3
56850,aviator,2026-07-28T18:36:36.740+00:00,3.83,purple,mid,158.12,3
56851,aviator,2026-07-28T18:36:43.194+00:00,1.46,blue,floor,116.379,3
56852,aviator,2026-07-28T18:36:51.105+00:00,1.15,blue,dust,106.049,3
56853,aviator,2026-07-28T18:36:57.962+00:00,1.0,blue,dust,100.0,3
56854,aviator,2026-07-28T18:37:00.311+00:00,3.23,"rgb(145, 62, 248)",mid,150.746,3
56855,aviator,2026-07-28T18:37:03.580+00:00,2.97,purple,base,147.114,3
56856,aviator,2026-07-28T18:37:10.510+00:00,1.65,blue,low,121.674,3
56857,aviator,2026-07-28T18:37:13.637+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,3
56858,aviator,2026-07-28T18:37:17.523+00:00,11.57,pink,ignition,205.97,3
56859,aviator,2026-07-28T18:37:22.946+00:00,3.62,purple,mid,155.68,3
56860,aviator,2026-07-28T18:37:28.343+00:00,1.16,blue,dust,106.424,3
56861,aviator,2026-07-28T18:37:33.616+00:00,5.03,purple,high,169.917,3
56862,aviator,2026-07-28T18:37:37.894+00:00,1.95,blue,low,128.904,3
56863,aviator,2026-07-28T18:37:43.588+00:00,7.18,purple,high,185.32,3
56864,aviator,2026-07-28T18:37:44.709+00:00,4.92,"rgb(145, 62, 248)",mid,168.96,3
56865,aviator,2026-07-28T18:37:48.365+00:00,7.94,purple,high,189.674,3
56866,aviator,2026-07-28T18:37:53.972+00:00,1.73,blue,low,123.723,3
56867,aviator,2026-07-28T18:37:56.845+00:00,1.0,"rgb(52, 180, 255)",dust,100.0,3
56868,aviator,2026-07-28T18:37:59.593+00:00,2.29,purple,base,135.86,3
56869,aviator,2026-07-28T18:38:05.441+00:00,1.1,blue,dust,104.125,3
56870,aviator,2026-07-28T18:38:11.586+00:00,9.51,purple,high,197.483,3
56871,aviator,2026-07-28T18:38:16.127+00:00,61.1,pink,mega,277.993,3
56872,aviator,2026-07-28T18:38:23.209+00:00,1.12,blue,dust,104.905,3
56873,aviator,2026-07-28T18:38:23.407+00:00,3.14,"rgb(145, 62, 248)",mid,149.523,3
56874,aviator,2026-07-28T18:38:31.185+00:00,1.89,blue,low,127.552,3
56875,aviator,2026-07-28T18:38:38.066+00:00,18.48,pink,ignition,226.237,3
56876,aviator,2026-07-28T18:38:46.103+00:00,5.65,purple,high,174.948,3
56877,aviator,2026-07-28T18:38:48.721+00:00,2.82,"rgb(145, 62, 248)",base,144.871,3
56878,aviator,2026-07-28T18:38:50.651+00:00,1.21,blue,floor,108.25,3
56879,aviator,2026-07-28T18:38:56.312+00:00,1.0,blue,dust,100.0,3
56880,aviator,2026-07-28T18:39:02.267+00:00,1.62,blue,low,120.88,3
56881,aviator,2026-07-28T18:39:03.142+00:00,1.28,"rgb(52, 180, 255)",floor,110.684,3
56882,aviator,2026-07-28T18:39:09.282+00:00,2.95,purple,base,146.821,3
56883,aviator,2026-07-28T18:39:16.770+00:00,1.31,blue,floor,111.687,3
56884,aviator,2026-07-28T18:39:18.289+00:00,1.21,"rgb(52, 180, 255)",floor,108.25,3
56885,aviator,2026-07-28T18:39:23.631+00:00,1.11,blue,dust,104.517,3
56886,aviator,2026-07-28T18:39:29.260+00:00,14.07,pink,ignition,214.437,3
56887,aviator,2026-07-28T18:39:36.088+00:00,1.66,blue,low,121.935,3
56888,aviator,2026-07-28T18:39:42.623+00:00,1.35,blue,floor,112.989,3
56890,aviator,2026-07-28T18:39:48.970+00:00,4.88,"rgb(145, 62, 248)",mid,168.606,3
56889,aviator,2026-07-28T18:39:50.023+00:00,4.58,purple,mid,165.86,3
56891,aviator,2026-07-28T18:39:55.027+00:00,1.06,blue,dust,102.522,3
56892,aviator,2026-07-28T18:40:01.317+00:00,1.23,blue,floor,108.96,3
56893,aviator,2026-07-28T18:40:07.538+00:00,37.48,pink,moonshot,256.841,3
56894,aviator,2026-07-28T18:40:12.261+00:00,2.37,"rgb(145, 62, 248)",base,137.347,3
56895,aviator,2026-07-28T18:40:15.870+00:00,1.73,blue,low,123.723,3
56896,aviator,2026-07-28T18:40:20.153+00:00,4.09,purple,mid,160.963,3
56897,aviator,2026-07-28T18:40:25.913+00:00,3.12,purple,mid,149.246,3
56898,aviator,2026-07-28T18:40:27.410+00:00,1.31,"rgb(52, 180, 255)",floor,111.687,3
56899,aviator,2026-07-28T18:40:31.915+00:00,1.42,blue,floor,115.177,3
56900,aviator,2026-07-28T18:40:39.096+00:00,1.0,blue,dust,100.0,3
56901,aviator,2026-07-28T18:40:45.166+00:00,1.87,blue,low,127.091,3
56902,aviator,2026-07-28T18:40:50.447+00:00,169.85,pink,cosmic,322.244,3
56903,aviator,2026-07-28T18:40:53.727+00:00,3.41,"rgb(145, 62, 248)",mid,153.093,3
56904,aviator,2026-07-28T18:40:55.189+00:00,11.1,pink,ignition,204.175,3
56905,aviator,2026-07-28T18:41:00.488+00:00,25.67,pink,moonshot,240.46,3
56906,aviator,2026-07-28T18:41:08.745+00:00,5.86,purple,high,176.527,3
56907,aviator,2026-07-28T18:41:15.264+00:00,1.17,blue,dust,106.795,3
56908,aviator,2026-07-28T18:41:16.960+00:00,2.44,"rgb(145, 62, 248)",base,138.606,3
56909,aviator,2026-07-28T18:41:19.836+00:00,193.02,pink,cosmic,327.778,3
56910,aviator,2026-07-28T18:41:26.839+00:00,2.4,purple,base,137.891,3
56911,aviator,2026-07-28T18:41:33.432+00:00,1.07,blue,dust,102.928,3
56912,aviator,2026-07-28T18:41:37.177+00:00,1.89,"rgb(52, 180, 255)",low,127.552,3
56913,aviator,2026-07-28T18:41:41.186+00:00,1.01,blue,dust,100.431,3
56914,aviator,2026-07-28T18:41:46.979+00:00,1.51,blue,low,117.836,3
56915,aviator,2026-07-28T18:41:50.521+00:00,1.03,"rgb(52, 180, 255)",dust,101.279,3
56916,aviator,2026-07-28T18:41:55.403+00:00,8.21,purple,high,191.121,3
56917,aviator,2026-07-28T18:42:00.721+00:00,1.22,blue,floor,108.606,3
56918,aviator,2026-07-28T18:42:05.495+00:00,1.81,blue,low,125.68,3
56920,aviator,2026-07-28T18:42:11.870+00:00,2.24,"rgb(145, 62, 248)",base,134.905,3
56919,aviator,2026-07-28T18:42:11.941+00:00,3.24,purple,mid,150.88,3
56921,aviator,2026-07-28T18:42:19.073+00:00,4.83,purple,mid,168.161,3
56922,aviator,2026-07-28T18:42:26.498+00:00,1.53,blue,low,118.406,3
56923,aviator,2026-07-28T18:42:33.384+00:00,1.22,blue,floor,108.606,3
56925,aviator,2026-07-28T18:42:41.290+00:00,4.02,"rgb(145, 62, 248)",mid,160.216,3
56924,aviator,2026-07-28T18:42:41.767+00:00,2.26,purple,base,135.29,3
56926,aviator,2026-07-28T18:42:48.688+00:00,51.4,pink,mega,270.511,3
56928,aviator,2026-07-28T18:42:55.610+00:00,1.28,"rgb(52, 180, 255)",floor,110.684,3
56927,aviator,2026-07-28T18:42:56.528+00:00,4.94,purple,mid,169.135,3
56929,aviator,2026-07-28T18:43:01.954+00:00,1.44,blue,floor,115.782,3
56930,aviator,2026-07-28T18:43:06.255+00:00,16.03,pink,ignition,220.081,3
56931,aviator,2026-07-28T18:43:13.066+00:00,7.18,purple,high,185.32,3
56932,aviator,2026-07-28T18:43:20.158+00:00,4.47,purple,mid,164.808,3
56933,aviator,2026-07-28T18:43:27.018+00:00,1.31,blue,floor,111.687,3
56934,aviator,2026-07-28T18:43:32.094+00:00,7.87,"rgb(145, 62, 248)",high,189.291,3
56935,aviator,2026-07-28T18:43:35.408+00:00,2.73,purple,base,143.467,3
56936,aviator,2026-07-28T18:43:41.031+00:00,4.53,purple,mid,165.385,3
56937,aviator,2026-07-28T18:43:46.493+00:00,4.67,purple,mid,166.703,3
56938,aviator,2026-07-28T18:43:52.113+00:00,1.29,blue,floor,111.021,3
56939,aviator,2026-07-28T18:43:59.697+00:00,1.72,blue,low,123.472,3
56941,aviator,2026-07-28T18:44:06.685+00:00,6.93,"rgb(145, 62, 248)",high,183.786,3
56940,aviator,2026-07-28T18:44:07.220+00:00,1.26,blue,floor,110.003,3
56942,aviator,2026-07-28T18:44:12.417+00:00,1.0,blue,dust,100.0,3
56943,aviator,2026-07-28T18:44:20.507+00:00,7.59,purple,high,187.723,3
56944,aviator,2026-07-28T18:44:25.493+00:00,1.67,blue,low,122.195,3
56945,aviator,2026-07-28T18:44:32.373+00:00,1.33,blue,floor,112.343,3
56946,aviator,2026-07-28T18:44:38.005+00:00,3.03,purple,mid,147.98,3
56947,aviator,2026-07-28T18:44:42.331+00:00,2.38,purple,base,137.529,3
56948,aviator,2026-07-28T18:44:50.212+00:00,1.32,blue,floor,112.016,3
56949,aviator,2026-07-28T18:44:55.897+00:00,13.77,pink,ignition,213.504,3
56950,aviator,2026-07-28T18:45:01.002+00:00,10.54,pink,ignition,201.934,3
56951,aviator,2026-07-28T18:45:06.418+00:00,3.02,purple,mid,147.836,3
56953,aviator,2026-07-28T18:45:09.221+00:00,66.47,"rgb(192, 23, 180)",mega,281.639,3
56952,aviator,2026-07-28T18:45:10.820+00:00,3.01,purple,mid,147.693,3
56954,aviator,2026-07-28T18:45:16.834+00:00,2.11,purple,base,132.317,3
56955,aviator,2026-07-28T18:45:22.926+00:00,1.0,blue,dust,100.0,3
56956,aviator,2026-07-28T18:45:28.492+00:00,2.43,purple,base,138.429,3
56957,aviator,2026-07-28T18:45:34.568+00:00,3.58,purple,mid,155.199,3
56958,aviator,2026-07-28T18:45:42.616+00:00,13.51,pink,ignition,212.679,3
56959,aviator,2026-07-28T18:45:48.243+00:00,1.15,blue,dust,106.049,3
56960,aviator,2026-07-28T18:45:54.739+00:00,1.74,blue,low,123.973,3
56961,aviator,2026-07-28T18:45:56.925+00:00,18.16,"rgb(192, 23, 180)",ignition,225.481,3
56962,aviator,2026-07-28T18:46:00.572+00:00,5.21,purple,high,171.439,3
56963,aviator,2026-07-28T18:46:05.456+00:00,1.21,blue,floor,108.25,3
56964,aviator,2026-07-28T18:46:10.202+00:00,1.05,"rgb(52, 180, 255)",dust,102.112,3
56965,aviator,2026-07-28T18:46:11.255+00:00,1.43,blue,floor,115.48,3
56966,aviator,2026-07-28T18:46:18.319+00:00,28.16,pink,moonshot,244.467,3
56968,aviator,2026-07-28T18:46:23.483+00:00,1.01,"rgb(52, 180, 255)",dust,100.431,3
56967,aviator,2026-07-28T18:46:23.995+00:00,6.26,purple,high,179.385,3
56969,aviator,2026-07-28T18:46:31.889+00:00,6.92,purple,high,183.723,3
56970,aviator,2026-07-28T18:46:38.374+00:00,1.06,blue,dust,102.522,3
56971,aviator,2026-07-28T18:46:44.687+00:00,2.16,purple,base,133.331,3
56972,aviator,2026-07-28T18:46:49.388+00:00,1.04,blue,dust,101.698,3
56973,aviator,2026-07-28T18:46:55.861+00:00,1.16,blue,dust,106.424,3
56974,aviator,2026-07-28T18:47:00.692+00:00,6.87,purple,high,183.409,3
56975,aviator,2026-07-28T18:47:04.558+00:00,11.48,"rgb(192, 23, 180)",ignition,205.632,3
56976,aviator,2026-07-28T18:47:07.167+00:00,4.77,purple,mid,167.62,3
56977,aviator,2026-07-28T18:47:12.213+00:00,3.03,purple,mid,147.98,3
56978,aviator,2026-07-28T18:47:16.794+00:00,1.37,blue,floor,113.625,3
56979,aviator,2026-07-28T18:47:23.579+00:00,1.0,blue,dust,100.0,3
56980,aviator,2026-07-28T18:47:23.659+00:00,1.53,"rgb(52, 180, 255)",low,118.406,3
56981,aviator,2026-07-28T18:47:31.008+00:00,3.23,purple,mid,150.746,3
56982,aviator,2026-07-28T18:47:35.779+00:00,2.8,purple,base,144.563,3
56983,aviator,2026-07-28T18:47:41.625+00:00,1.0,blue,dust,100.0,3
56984,aviator,2026-07-28T18:47:41.883+00:00,1.33,"rgb(52, 180, 255)",floor,112.343,3
56985,aviator,2026-07-28T18:47:46.750+00:00,2.48,purple,base,139.31,3
56986,aviator,2026-07-28T18:47:53.707+00:00,1.63,blue,low,121.146,3
56987,aviator,2026-07-28T18:48:00.994+00:00,1.52,blue,low,118.122,3
56988,aviator,2026-07-28T18:48:06.099+00:00,2.33,purple,base,136.61,3
56989,aviator,2026-07-28T18:48:07.083+00:00,2.75,"rgb(145, 62, 248)",base,143.783,3
56990,aviator,2026-07-28T18:48:11.979+00:00,28.04,pink,moonshot,244.282,3
56991,aviator,2026-07-28T18:48:20.234+00:00,4.04,purple,mid,160.431,3
56992,aviator,2026-07-28T18:48:22.374+00:00,1.15,"rgb(52, 180, 255)",dust,106.049,3
56993,aviator,2026-07-28T18:48:24.519+00:00,1.21,blue,floor,108.25,3
56994,aviator,2026-07-28T18:48:32.164+00:00,6.71,purple,high,182.389,3
56995,aviator,2026-07-28T18:48:38.448+00:00,4.67,purple,mid,166.703,3
56996,aviator,2026-07-28T18:48:46.471+00:00,11.72,pink,ignition,206.527,3
56997,aviator,2026-07-28T18:48:52.921+00:00,9.78,purple,high,198.695,3
56998,aviator,2026-07-28T18:48:59.700+00:00,1.0,blue,dust,100.0,3
56999,aviator,2026-07-28T18:49:06.097+00:00,13.62,"rgb(192, 23, 180)",ignition,213.03,3
57000,aviator,2026-07-28T18:49:07.080+00:00,1.0,blue,dust,100.0,3
57001,aviator,2026-07-28T18:49:13.379+00:00,8.79,purple,high,194.076,3
57002,aviator,2026-07-28T18:49:20.159+00:00,1.14,"rgb(52, 180, 255)",dust,105.671,3
57003,aviator,2026-07-28T18:49:21.720+00:00,1.59,blue,low,120.071,3
57004,aviator,2026-07-28T18:49:28.965+00:00,1.24,blue,floor,109.31,3
57005,aviator,2026-07-28T18:49:33.358+00:00,1.05,"rgb(52, 180, 255)",dust,102.112,3
57006,aviator,2026-07-28T18:49:34.259+00:00,1.21,blue,floor,108.25,3
57007,aviator,2026-07-28T18:49:40.928+00:00,2.08,purple,base,131.698,3
57008,aviator,2026-07-28T18:49:45.744+00:00,1.74,blue,low,123.973,3
57009,aviator,2026-07-28T18:49:46.638+00:00,1.14,"rgb(52, 180, 255)",dust,105.671,3
57010,aviator,2026-07-28T18:49:52.036+00:00,1.83,blue,low,126.155,3
57011,aviator,2026-07-28T18:49:56.899+00:00,1.14,blue,dust,105.671,3
57012,aviator,2026-07-28T18:50:01.518+00:00,2.99,purple,base,147.404,3
57013,aviator,2026-07-28T18:50:07.881+00:00,1.54,blue,low,118.688,3
57014,aviator,2026-07-28T18:50:13.990+00:00,3.35,"rgb(145, 62, 248)",mid,152.325,3
57015,aviator,2026-07-28T18:50:15.003+00:00,12.15,pink,ignition,208.087,3
57016,aviator,2026-07-28T18:50:20.533+00:00,1.53,blue,low,118.406,3
57017,aviator,2026-07-28T18:50:26.044+00:00,4.95,purple,mid,169.223,3
57018,aviator,2026-07-28T18:50:29.314+00:00,1.17,"rgb(52, 180, 255)",dust,106.795,3
57019,aviator,2026-07-28T18:50:33.845+00:00,2.14,purple,base,132.928,3
57020,aviator,2026-07-28T18:50:41.166+00:00,4.16,purple,mid,161.698,3
57021,aviator,2026-07-28T18:50:46.495+00:00,1.8,blue,low,125.44,3
57022,aviator,2026-07-28T18:50:54.914+00:00,9.24,purple,high,196.237,3
57023,aviator,2026-07-28T18:50:57.594+00:00,3.87,"rgb(145, 62, 248)",mid,158.57,3
57024,aviator,2026-07-28T18:51:01.960+00:00,2.16,purple,base,133.331,3
57025,aviator,2026-07-28T18:51:09.242+00:00,1.34,blue,floor,112.667,3
57026,aviator,2026-07-28T18:51:13.644+00:00,1.83,blue,low,126.155,3
57027,aviator,2026-07-28T18:51:18.049+00:00,2.9,purple,base,146.082,3
57028,aviator,2026-07-28T18:51:22.336+00:00,2.49,purple,base,139.484,3
57030,aviator,2026-07-28T18:51:28.264+00:00,4.58,"rgb(145, 62, 248)",mid,165.86,3
57029,aviator,2026-07-28T18:51:29.385+00:00,2.24,purple,base,134.905,3
57031,aviator,2026-07-28T18:51:35.122+00:00,1.01,blue,dust,100.431,3
57032,aviator,2026-07-28T18:51:39.697+00:00,1.66,blue,low,121.935,3
57033,aviator,2026-07-28T18:51:42.398+00:00,1.2,"rgb(52, 180, 255)",floor,107.891,3
57034,aviator,2026-07-28T18:51:46.674+00:00,1.69,blue,low,122.711,3
57035,aviator,2026-07-28T18:51:51.579+00:00,1.25,blue,floor,109.658,3
57036,aviator,2026-07-28T18:51:59.203+00:00,5.44,purple,high,173.308,3
57037,aviator,2026-07-28T18:52:03.687+00:00,1.94,"rgb(52, 180, 255)",low,128.682,3
57038,aviator,2026-07-28T18:52:07.486+00:00,3.47,purple,mid,153.848,3
57039,aviator,2026-07-28T18:52:12.877+00:00,2.09,purple,base,131.905,3
57040,aviator,2026-07-28T18:52:19.053+00:00,4.52,purple,mid,165.29,3
57041,aviator,2026-07-28T18:52:20.872+00:00,1.54,"rgb(52, 180, 255)",low,118.688,3
57042,aviator,2026-07-28T18:52:23.440+00:00,1.71,blue,low,123.22,3
57043,aviator,2026-07-28T18:52:28.062+00:00,6.65,purple,high,182.001,3
57044,aviator,2026-07-28T18:52:33.857+00:00,1.12,blue,dust,104.905,3
57045,aviator,2026-07-28T18:52:39.939+00:00,1.14,blue,dust,105.671,3
57046,aviator,2026-07-28T18:52:44.063+00:00,2.1,"rgb(145, 62, 248)",base,132.112,3
57047,aviator,2026-07-28T18:52:47.544+00:00,3.29,purple,mid,151.543,3
57048,aviator,2026-07-28T18:52:53.218+00:00,1.7,blue,low,122.966,3
57049,aviator,2026-07-28T18:52:57.618+00:00,1.03,blue,dust,101.279,3
57050,aviator,2026-07-28T18:53:03.336+00:00,26.46,pink,moonshot,241.772,3
57051,aviator,2026-07-28T18:53:09.502+00:00,1.06,blue,dust,102.522,3
57052,aviator,2026-07-28T18:53:15.695+00:00,48.14,pink,moonshot,267.675,3
57053,aviator,2026-07-28T18:53:23.429+00:00,2.71,purple,base,143.149,3
57054,aviator,2026-07-28T18:53:23.509+00:00,10.93,"rgb(192, 23, 180)",ignition,203.507,3
57055,aviator,2026-07-28T18:53:30.677+00:00,1.12,blue,dust,104.905,3
57056,aviator,2026-07-28T18:53:37.217+00:00,9.98,purple,high,199.571,3
57057,aviator,2026-07-28T18:53:37.644+00:00,1.06,"rgb(52, 180, 255)",dust,102.522,3
57058,aviator,2026-07-28T18:53:41.584+00:00,1.92,blue,low,128.233,3
57059,aviator,2026-07-28T18:53:47.966+00:00,1.74,blue,low,123.973,3
57061,aviator,2026-07-28T18:53:53.787+00:00,1.46,"rgb(52, 180, 255)",floor,116.379,3
57060,aviator,2026-07-28T18:53:54.146+00:00,1.33,blue,floor,112.343,3
57062,aviator,2026-07-28T18:54:00.216+00:00,2.18,purple,base,133.73,3
57063,aviator,2026-07-28T18:54:06.703+00:00,12.23,pink,ignition,208.371,3
57064,aviator,2026-07-28T18:54:14.645+00:00,1.19,blue,dust,107.529,3
57065,aviator,2026-07-28T18:54:16.250+00:00,2.26,"rgb(145, 62, 248)",base,135.29,3
57066,aviator,2026-07-28T18:54:20.109+00:00,1.27,blue,floor,110.345,3
57067,aviator,2026-07-28T18:54:24.880+00:00,4.76,purple,mid,167.529,3
57068,aviator,2026-07-28T18:54:29.349+00:00,1.02,"rgb(52, 180, 255)",dust,100.857,3
57069,aviator,2026-07-28T18:54:31.828+00:00,1.69,blue,low,122.711,3
57070,aviator,2026-07-28T18:54:39.679+00:00,1.77,blue,low,124.712,3
57071,aviator,2026-07-28T18:54:46.823+00:00,1.1,blue,dust,104.125,3
57072,aviator,2026-07-28T18:54:49.687+00:00,1.97,"rgb(52, 180, 255)",low,129.346,3
57073,aviator,2026-07-28T18:54:51.316+00:00,1.8,blue,low,125.44,3
57074,aviator,2026-07-28T18:54:55.635+00:00,2.06,purple,base,131.279,3
57075,aviator,2026-07-28T18:55:02.955+00:00,10.09,pink,ignition,200.046,3
57076,aviator,2026-07-28T18:55:08.910+00:00,1.66,blue,low,121.935,3
57077,aviator,2026-07-28T18:55:16.281+00:00,1.44,blue,floor,115.782,3
57078,aviator,2026-07-28T18:55:21.416+00:00,3.03,purple,mid,147.98,3
57079,aviator,2026-07-28T18:55:24.161+00:00,6.66,"rgb(145, 62, 248)",high,182.066,3
57080,aviator,2026-07-28T18:55:29.634+00:00,31.81,pink,moonshot,249.742,3
57081,aviator,2026-07-28T18:55:35.486+00:00,13.57,pink,ignition,212.87,3
57082,aviator,2026-07-28T18:55:40.926+00:00,1.06,blue,dust,102.522,3
57083,aviator,2026-07-28T18:55:46.151+00:00,1.06,blue,dust,102.522,3
57084,aviator,2026-07-28T18:55:53.241+00:00,1.77,blue,low,124.712,3
57085,aviator,2026-07-28T18:56:01.174+00:00,7.15,purple,high,185.138,3
57086,aviator,2026-07-28T18:56:06.838+00:00,12.84,"rgb(192, 23, 180)",ignition,210.477,3
